DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
DOM;SMR;57;82422;347323835
DOM;SMR;486;465099;1951036947
DOM;SMR;220;1643524;692576083
DOM;SMR;1000;1970;83015209
DOM;SMR;490539;1098032;4607321047
DOM;SMR;21985;9988;416103683
DOM;SMR;640683;1599905;6702818807
DOM;SMR;10;623045;2625492938
DOM;SMR;513;2979331;1234017183
DOM;SMR;31225;24980;1056806378
DOM;SMR;100;709116;298819355
DOM;SMR;32712;731884;3031046353
DOM;SMR;7998;262345;1086483453
DOM;SMR;4785;25736;106872696
DOM;SMR;4;205;84899315
DOM;SMR;400;1308;54169904
DOM;SMR;250;95;39343585
DOM;SMR;18;93609;387675119
DOM;SMR;48393810;524596346;21616621953
DOM;SMR;12800;2260;95642522
DOM;SMR;27400;4384;18467600
DOM;SMR;4200;1092;4600050
DOM;SMR;8450;16215;711296919
DOM;SMR;46440;892872;3711245637
DOM;SMR;26500;85610;3755419626
DOM;SMR;23969;45408;1991894573
DOM;SMR;102;97413;412919095
DOM;SMR;26000;36900;152818767
DOM;SMR;25500;36245;1589944917
DOM;SMR;490;92321;404980837
SWE;SMR;1567296;101088;4340107138
SWE;SMR;27572596;1446017;630376651
SWE;SMR;3818016;186624;793097879
SWE;SMR;1567296;101088;429679093
SWE;SMR;2757456;134784;572697216
SWE;SMR;4030128;196992;811729175
CHE;SMR;6105;2376958;9890943449
CHE;SMR;540;419859;1749849697
CHE;SMR;24445;991875;4107780881
CHE;SMR;180;14178;587171945
CHE;SMR;1106817;46600992;1979706832
SUR;SMR;741574;18636;8174979576
SUR;SMR;219732;71592;3056048073
TTO;SMR;2114189;10203235;4143360279
TUR;SMR;162667130;1431889608;60597138644
TUR;SMR;508497;18202319;7688144858
TUR;SMR;66000000;101376566;42972005679
XCF;SMR;2865;323745;1340767255
XCF;SMR;276355;2820295;1163296643
XCF;SMR;32565;3679845;1579903668
XCF;SMR;69008;7176832;2972234735
BEL;RCH;65749000;684644337;28666126855
BRA;RCH;82500000;18139550;76586812660
CAN;RCH;28828500;193811899;8114923592
CAN;RCH;28828500;193811899;8114923592
KOR;RCH;83764500;598162295;25045115108
KOR;RCH;83764500;598162295;25045115108
CHL;RCH;52105000;495570655;20749592882
CHN;RCH;54968000;324641008;13704363048
CHN;RCH;166859000;1185032618;49617434219
CHN;RCH;161787000;10839729;45386053720
TWN;RCH;38697000;521287287;21826350835
TWN;RCH;38697000;521287287;21826350835
MAR;RCH;34507500;271884594;11383835139
MAR;RCH;34507500;271884594;11383835139
MAR;RCH;36095500;30175838;12634653546
MAR;RCH;36095500;30175838;12634653546
MEX;RCH;9241950;108130815;4564623411
NLD;RCH;83863500;936379591;39206307113
NLD;RCH;83863500;936379591;39206307113
POL;RCH;24500000;3381000;14831297460
TUR;RCH;167193000;1603715256;67147718140
TUR;RCH;30205000;403866525;16909931788
TUR;RCH;30205000;403866525;16909931788
USA;ADZ;42;5115227;2173459952
DEU;BUN;41996;14752593;6253402884
DEU;BUN;86763;39594487;1672625262
DEU;BUN;62720;46459392;1957784841
DEU;BUN;146945;60508401;2585588169
DEU;BUN;14100;311610;1309238763
DEU;BUN;42816;19569356;8274644551
DEU;BUN;229928;92683079;3926400175
DEU;BUN;79402;39135946;1654429068
DEU;BUN;63179;23330141;9912976911
DEU;BUN;72000;1195920;5081464080
DEU;BUN;125226;47113612;1939352020
DEU;BUN;98082;44579519;1832262385
DEU;BUN;132500;1246825;5298644671
DEU;BUN;120000;92400;391669740
DEU;BUN;84116;32157113;1358456753
DEU;BUN;210000;84136946;3570789622
DEU;BUN;57693;25069339;1060579403
DEU;BUN;43123;11581605;4866046086
DEU;BUN;58346;22171648;9395924608
DEU;BUN;64509;2673671;1119468721
DEU;BUN;125825;47683003;2048863825
DEU;BUN;21004;8228473;3445269874
DEU;BUN;40165;1608896;6758131059
DEU;BUN;62922;24380833;1026976175
DEU;BUN;20965;8039944;3366332593
DEU;BUN;19244;7983082;3392578341
DEU;BUN;5714;7221832;3048616939
DEU;BUN;480000;338400;1428755256
DEU;BUN;500000;352500;1546297650
DEU;BUN;159000;160590;682346910
DEU;BUN;96982;41814471;1745194815
DEU;BUN;125000;108750;4609749375
DEU;BUN;336781;6570655;2785202095
DEU;BUN;19932;8428092;3541088138
DEU;BUN;20000;14100;59767785
DEU;BUN;75000;4247925;1805244935
DEU;BUN;125000;108750;4602267375
ABW;BUN;47785;3775314;1602759324
ABW;BUN;5200;244648;1038645743
ABW;BUN;1294;5284321;2303646897
ABW;BUN;60;1266;55190004
ABW;BUN;40;20;87188
ABW;BUN;1089;10142;44213034
ABW;BUN;69;2001;87231594
ABW;BUN;40;400;1743759
ABW;BUN;5;365;1591181
ABW;BUN;100;290;1264226
ABW;BUN;22;33;1438602
ABW;BUN;8;6024;262610256
ABW;BUN;100;20;87188
ABW;BUN;11295;890065;3784636485
ABW;BUN;135;287711;1222484039
ABW;BUN;45;47379;201313371
SAU;BUN;138558;78511815;3315223350
SAU;BUN;19222;8295391;3527274912
SAU;BUN;58381;35113696;1518982243
SAU;BUN;1758;7032;298839607
SAU;BUN;24032;10874096;4422797978
SAU;BUN;550;1500;6091245
ARG;BUN;298828;2026054;8348598633
ARG;BUN;4000;23760;979059312
ARG;BUN;2689865;18921154;779668856
ARG;BUN;494837;2912332;1231156317
ARG;BUN;1777897;12674983;5358209638
ARG;BUN;19331;8736507;3808592862
ARG;BUN;19283;9927079;4201110052
ARG;BUN;1017864;209719;9199659485
ARG;BUN;18684;740412;3148298461
ARG;BUN;32716;1260683;5360537577
ARG;BUN;3240;363427;1473245836
ARG;BUN;11592;655063;2655468186
ARG;BUN;16656;702416;29589274
ARG;BUN;36916;173171;7294828375
AUS;BUN;19002;7530053;3178729043
AUS;BUN;40022;17297641;7373467952
AUS;BUN;19211;8042822;3367537614
AUS;BUN;59885;28413899;1170828805
AUS;BUN;38262;16901699;7262245282
AUS;BUN;34370;17582323;7397092159
AUS;BUN;19003;693346;2926883871
AUS;BUN;256051;125163173;5368844520
AUS;BUN;2921;1673732;7111687268
AUS;BUN;12172;6059814;2658234368
AUS;BUN;19237;8503304;358201681
AUS;BUN;20042;8573551;3602203173
AUS;BUN;18961;89580;3763730574
AUS;BUN;19016;9202027;3884534476
AUS;BUN;98601;43047473;1845664963
AUS;BUN;17085;10455629;4586528951
AUS;BUN;67164;3278247;1414756161
AUS;BUN;2105;1647461;722685127
AUS;BUN;17924;972962;4123990913
AUS;BUN;4201;22585;990727161
AUS;BUN;27726;13991527;6137607183
AUS;BUN;12852;7051737;2971580816
AUS;BUN;2030;1387355;5846272349
AUS;BUN;11340;129276;5457244135
AUS;BUN;10000;1940307;799526783
BHS;BUN;52000;3684824;1561941621
BHS;BUN;60000;31365;1321250625
BHS;BUN;26500;1721705;7269193463
BHR;BUN;125000;86875;3667940688
BHR;BUN;582408;150471;6367887578
BGD;BUN;10;1800;7454574
BGD;BUN;12;900;3727287
BGD;BUN;12;120;4969716
BGD;BUN;10;90;3727287
BGD;BUN;6;15760;652689368
BGD;BUN;20;16925;7009370275
BGD;BUN;4;2860;118444898
BGD;BUN;10;250;10353575
BGD;BUN;240;4320;178909776
BEL;BUN;62855;23359637;9814621564
BEL;BUN;167731;66371156;2795884947
BEL;BUN;20985;7389717;3132390191
BEL;BUN;19870;7841199;3294503283
BEL;BUN;41941;16398931;6866248809
BEL;BUN;41782;30466241;1279729834
BEL;BUN;83845;31331174;1319825705
BEL;BUN;59353;30534815;1262036628
BEL;BUN;210016;86859617;3690665126
BEL;BUN;42026;1774716;7349862084
BEL;BUN;19902;7419424;3136479882
BEL;BUN;16382;10841418;4577344252
BEL;BUN;104862;39404778;1665793645
BEL;BUN;2948;2827156;1193650708
BEL;BUN;105145;40217763;1704770647
BEL;BUN;39895;14292284;6072791472
BEL;BUN;380000;380100;1631960081
BEL;BUN;468000;512460;2226083096
BEL;BUN;568000;621960;2631270196
BEL;BUN;240000;251200;1043720927
BEL;BUN;19890;7691115;3185221439
BEL;BUN;19900;814703;3462251486
BEL;BUN;26954;11809884;504213199
BEL;BUN;12114;5968914;2618359629
BEL;BUN;61797;24055023;1019807394
BEL;BUN;39832;14972232;632141110
BEL;BUN;39832;15481419;6275795708
BEL;BUN;19275;9263614;3916090919
BEL;BUN;124803;48265315;2026373846
BEL;BUN;41945;16085641;6800027791
BEL;BUN;80000;57200;240955000
BEL;BUN;48000;2787094;1170765924
BEL;BUN;18000;21236;8964543804
BEL;BUN;464925;48817125;2061767772
BEL;BUN;24;8;3360392
BEL;BUN;24000;1375047;5792385487
BEL;BUN;37436;5921874;2506942052
BEL;BUN;12;4;16850
BEL;BUN;80000;88000;372293680
BEL;BUN;79500;512775;2169658708
BEL;BUN;500000;356074;1509289199
BEL;BUN;39889;14351692;6071641169
BEL;BUN;10000;8300;35182455
BLZ;BUN;14000;105168;44302020
BLZ;BUN;24000;849576;3594224721
BOL;BUN;22000;41800;172241916
BOL;BUN;2546;10230831;4347080092
BOL;BUN;278;304669;1294538581
BOL;BUN;108;2878632;1224020234
BOL;BUN;1720453;8402342;3551997654
BOL;BUN;2200;19140;788686668
BOL;BUN;716;270654;1144160012
BOL;BUN;3040;1553;639932286
BOL;BUN;37303;156236;660470504
BOL;BUN;1293981;3202934;1352194221
BOL;BUN;21177;5148;217626037
BOL;BUN;34034;92004;388936789
BOL;BUN;44985;139104;586180082
BOL;BUN;414;14856;612159307
BOL;BUN;1285;72595;2991364089
BOL;BUN;478;1422;585952164
BOL;BUN;1303;7964;33666933
BOL;BUN;1;20;824124
BOL;BUN;100;66;27900774
BOL;BUN;269793;13053622;5518878648
BOL;BUN;3000;1055954;4467329551
BOL;BUN;10000;3229846;1366421879
BOL;BUN;88;4288;181270483
BOL;BUN;18802;44472;188000488
BOL;BUN;3300;12474;5277262914
BOL;BUN;4050;28875;1221588638
BOL;BUN;13770;31212;13148055
BOL;BUN;57024;912384;38434176
BOL;BUN;170;8262;349532998
BOL;BUN;378;17415;736760731
BOL;BUN;6122;3043278;1287492234
BOL;BUN;440;18964;80229288
BOL;BUN;440;23848;1008915872
BOL;BUN;2434;593935;2517601375
BOL;BUN;286349;46328;2032251845
BOL;BUN;1;10385;420982976
BOL;BUN;80;266678;1169825715
BOL;BUN;3000;1978436;8678726063
BOL;BUN;1944109;9535703;4182988692
BOL;BUN;148200;101586;4306078161
BOL;BUN;774715;4249973;1807126769
BOL;BUN;207;52197;221946341
BOL;BUN;800;1786364;7254120522
BOL;BUN;116;5882;23885802
BOL;BUN;32;51;207102
BOL;BUN;443;71;2883189
BOL;BUN;16;811;3293333
BOL;BUN;38;1927;7825219
BOL;BUN;70;119534;505864301
BOL;BUN;10;31141;131787777
BOL;BUN;119;1925089;8146918895
BOL;BUN;7760;376748;1593873856
BOL;BUN;760;24928;105460646
BOL;BUN;249;9428;4006626588
BOL;BUN;198000;163350;6924161475
BOL;BUN;4700;651889;2763259687
BOL;BUN;5385;1495291;6338314255
BOL;BUN;148650;248997;1055460933
BOL;BUN;84800;347414;1472635833
BOL;BUN;4600;191505;834846897
BOL;BUN;11700;2518734;109801690
BOL;BUN;801;578538;2452335801
BOL;BUN;3476584;20878024;8835517123
BOL;BUN;198;485256;2128653084
BOL;BUN;1673457;5279796;2223828618
BOL;BUN;204408;6789684;2861078059
BOL;BUN;396;1908;798881508
BOL;BUN;48840;11008536;4647902976
BOL;BUN;72000;63504;2681196034
BOL;BUN;21660;3715278;1568623809
BOL;BUN;63;1567755;6877208148
BOL;BUN;63;1618155;7098295812
BOL;BUN;1035984;4225302;1769138173
BOL;BUN;4080;239904;1012896279
BOL;BUN;2;62;2617695
BOL;BUN;1;475;2005492
BOL;BUN;2;348;1469287
BOL;BUN;1028;1609;678027773
BOL;BUN;359497;5898436;2498939973
BOL;BUN;169999;502668;2137389576
BOL;BUN;198099;3472532;1469565125
BOL;BUN;2643799;20434117;8555785222
BOL;BUN;23939;107778;4512675634
BOL;BUN;19275;61695;2583175815
BOL;BUN;2793;79121;331280415
BOL;BUN;447127;1776689;7439014606
BOL;BUN;2917;82892;347069632
BOL;BUN;5036;24229;101447063
BOL;BUN;6641;41139;172249403
BOL;BUN;673;3546;14847137
BOL;BUN;13051;1591883;6665230036
BOL;BUN;4326;145967;611165286
BOL;BUN;364;136135;569998606
BOL;BUN;774;23246;97331234
BOL;BUN;72914;889888;372596995
BOL;BUN;106579;185407;776300962
BOL;BUN;8144;626505;2623182698
BOL;BUN;28342;1195538;5005729558
BOL;BUN;1172;132621;55528545
BOL;BUN;37;8641;36179953
BOL;BUN;443;24399;102158856
BOL;BUN;1488;7494;313774528
BOL;BUN;1175883;4080141;1708359117
BOL;BUN;15307;247385;1035803465
BOL;BUN;22302;19983;836690207
BOL;BUN;13125;1153449;4752925018
BOL;BUN;2628;250896;1057268217
BOL;BUN;2880;15552;655356614
BOL;BUN;438;44749;18736451
BOL;BUN;22;1552;6498239
BOL;BUN;15276;2162952;9114614839
BOL;BUN;482873;400805;1688980246
BOL;BUN;1035939;399215;1682280034
BOL;BUN;98438;741492;3104634418
BOL;BUN;4623;219006;916980312
BOL;BUN;54851;1342359;5620470556
BOL;BUN;385;10752;45018731
BOL;BUN;158269;1029209;4309308375
BOL;BUN;6745;32744;137099455
BOL;BUN;609901;3654148;1546424471
BOL;BUN;1676263;4942405;2090938802
BOL;BUN;43685;3294135;1337692223
BOL;BUN;949;492857;2089146894
BOL;BUN;2236;113463;480952637
BOL;BUN;59428;1475549;6254630878
BOL;BUN;64408;122756;5203442706
BOL;BUN;13075;24918;1056236643
BOL;BUN;390476;7442371;3154709431
BOL;BUN;8406;160202;679072247
BOL;BUN;15845;302026;128024291
BOL;BUN;1200;258878;1093006215
BOL;BUN;6525;1260708;5322822639
BOL;BUN;4750;480993;2030795735
BOL;BUN;76;37465;158180601
BOL;BUN;9072;342695;1446889132
BOL;BUN;100;40241;169901123
BOL;BUN;20910;323110;1373892800
BOL;BUN;60;15797;66696355
BOL;BUN;2280;84005;3546766703
BOL;BUN;515;360439;1521805897
BOL;BUN;200;131727;556163249
BOL;BUN;19519;79929;350621347
BOL;BUN;1389049;4134953;1813863293
BOL;BUN;78;3744;16423655
BOL;BUN;246;81426;357188177
BOL;BUN;25;2;844418
BOL;BUN;55;1;422209
BOL;BUN;2;1;422209
BOL;BUN;1500;88140;373612239
BOL;BUN;215004;870241;3667169466
BOL;BUN;2187288;44600113;1872705362
BOL;BUN;108711;2788164;1215472214
BOL;BUN;14313;394398;171933864
BOL;BUN;6042888;12119767;5123498182
BOL;BUN;39255;1206973;5261678094
BOL;BUN;3096;110937;483618757
BOL;BUN;80;824;3501176
BOL;BUN;672;27696;1171709741
BOL;BUN;690;16872;716447713
BOL;BUN;3512;266297;1129381194
BOL;BUN;678;45702;1933473381
BOL;BUN;515;783486;3323104251
BOL;BUN;4191;109901;479102419
BOL;BUN;9936;384722;1677157086
BOL;BUN;8064;326108;1421635214
BOL;BUN;3453;2678464;1103693233
BOL;BUN;41148;67073;2825450125
BOL;BUN;4107682;8874287;3712434845
BOL;BUN;12;384;16176
BOL;BUN;4722;44964;196016061
BOL;BUN;274;486;21186684
BOL;BUN;150;3;130782
BOL;BUN;250;225;980864
BOL;BUN;24;384;16740096
BOL;BUN;2212;16785;73172329
BOL;BUN;15;765;3334941
BOL;BUN;15;45;196173
BOL;BUN;311;29616;12910799
BOL;BUN;500;88399;374101916
BOL;BUN;150;251321;1063582932
BOL;BUN;2000;211747;896106951
BOL;BUN;5663;34249465;1493071177
BOL;BUN;2027984;4395563;1916201734
BOL;BUN;18600;3581396;1515636043
BOL;BUN;16000;18740;793071178
BOL;BUN;758;104547;442439767
BOL;BUN;3108000;542346;2198540521
BOL;BUN;24820;2439806;1070259939
BOL;BUN;95292;10796583;4736093878
BOL;BUN;45423;537354;2357189298
BOL;BUN;4822;2296005;1000920420
BOL;BUN;20;422;18396668
BOL;BUN;150;75;326955
BOL;BUN;18;6;261564
BOL;BUN;10;73;3182362
BOL;BUN;200;300;1307820
BOL;BUN;6;672;29295168
BOL;BUN;16;560;2441264
BOL;BUN;27;2970;12947417
BOL;BUN;300;60;261563
BOL;BUN;8000;9120;387790608
BOL;BUN;2000;4900;20835241
BOL;BUN;9000;15390;654396651
BOL;BUN;4000;7520;319757168
BOL;BUN;1000;1940;82490546
BOL;BUN;5205944;1125747;4822780056
BOL;BUN;3168;6710;29251573
BOL;BUN;2000;18000;78469200
BOL;BUN;37125;14850;64737089
BOL;BUN;152593;37550;163695470
BOL;BUN;432181;16218;707007492
BOL;BUN;1723;56963;2483245022
BOL;BUN;1999;76583;3338559302
BOL;BUN;10228;3700478;1613186379
BOL;BUN;181848;3624179;1541033528
BOL;BUN;26049;1200;5231280
BOL;BUN;4019;153407;6687624758
BOL;BUN;12;10483;44542267
BOL;BUN;2636;99742;423803758
BOL;BUN;2277;136931;581819819
BOL;BUN;17853;81736;347296264
BOL;BUN;1318;17691;75169059
BOL;BUN;12;24;101976
BOL;BUN;68057;2344316;9960998684
BOL;BUN;158743;3652833;1602373641
BOL;BUN;30287;129521;568164589
BOL;BUN;73382;2455907;107732290
BOL;BUN;154903;2365748;1037773212
BRA;BUN;396;180195;762579831
BRA;BUN;762;1329454;562620944
BRA;BUN;364;345903;1463851117
BRA;BUN;314;92642;3920581643
BRA;BUN;480;238202;1008063715
BRA;BUN;39;70263;297350907
BRA;BUN;23;3087;130640913
BRA;BUN;16;398837;1687866218
BRA;BUN;440;1382084;5876745555
BRA;BUN;68664;9699812;4124447361
BRA;BUN;199913;45579958;1924426849
BRA;BUN;100000;207000;866711070
BRA;BUN;8;6576;2753377776
BRA;BUN;813;26379411;1111232688
BRA;BUN;67;1718617;7239674112
BRA;BUN;70000;1264844;5361483989
BRA;BUN;4485979;32303262;1369286821
BRA;BUN;5000;227196;9630497646
BRA;BUN;75000;126409;5449976443
BRA;BUN;30;940;3959750
BRA;BUN;108;9708;4089495
BRA;BUN;457;196899;8294370372
BRA;BUN;25150;1779595;745118206
BRA;BUN;25000;43798;1804749148
BRA;BUN;2693;365927;1507846114
BRA;BUN;46797;306263;1261993443
BGR;BUN;26500;26765;113724485
CAN;BUN;96845;43278476;1831174907
CAN;BUN;78983;34221087;1442003283
CAN;BUN;19253;7618962;313948472
CAN;BUN;104531;37816329;1593568759
CAN;BUN;38460;1614397;6782937427
CAN;BUN;153622;64369168;2760107294
CAN;BUN;1;1891836;8019209028
CAN;BUN;1;2931449;1242597259
CAN;BUN;27720;13510551;5747089713
CAN;BUN;7004;3758033;1648521304
CAN;BUN;38567;14114118;5997088738
CAN;BUN;117592;46096317;1926191413
CAN;BUN;19132;7705995;3380358003
CAN;BUN;19925;8860006;3745470076
CAN;BUN;613512;1750585;7420467227
CAN;BUN;634536;1571582;6678767741
CAN;BUN;104740;4074386;1732465597
CAN;BUN;19263;10064729;4266287652
CAN;BUN;103895;61452687;2614492926
CAN;BUN;8127;8403048;3570455095
CAN;BUN;76892;30947752;1302363498
CAN;BUN;38447;16456208;7218778939
CAN;BUN;19316;8154846;3414442175
CAN;BUN;19268;9978227;4111648174
CAN;BUN;38505;16188059;6861875389
CAN;BUN;19328;9791984;4163639725
CAN;BUN;21500;23865;9992299365
CAN;BUN;21500;12900;54681165
CAN;BUN;83000;61950;2610554415
CAN;BUN;13412979;2549789;1104784161
CAN;BUN;2454;89232;37588980
CAN;BUN;1020;59985;2526868125
CAN;BUN;500;2531575;1107847312
CAN;BUN;38485;14029951;6042916594
CAN;BUN;1440;4341;18444909
CAN;BUN;53852;4666595;2012228022
CAN;BUN;6720;935424;4103387043
CAN;BUN;288;1945;823118165
CAN;BUN;51612;18118;7667483246
CAN;BUN;2004816;3830448;1673140624
CAN;BUN;1800;53825;2277857852
CAN;BUN;9180;25530;108476970
CAN;BUN;720;2473;1046566181
CAN;BUN;3789;38572;1635009222
CAN;BUN;23669;2463843;1068410211
CAN;BUN;30317;3268172;1420268978
CAN;BUN;939;9835576;4162386256
CAN;BUN;23532;27338;119922511
COG;BUN;4263456;817408;342249547
COG;BUN;4263456;817408;344333120
KOR;BUN;22037;17982192;7646189878
KOR;BUN;19852;15563968;6617939269
KOR;BUN;19928;11642308;4934999727
KOR;BUN;20000;60000;243649800
KOR;BUN;2000;3020;122637066
KOR;BUN;19250;8818731;3692411488
KOR;BUN;18400;113528;4753428713
KOR;BUN;316421;128208862;5336028399
KOR;BUN;495548;194588232;8221327191
KOR;BUN;19282;7396579;3047849136
KOR;BUN;50446;18517006;7867875849
KOR;BUN;18260;10466559;438235872
KOR;BUN;3150;6093703;2583029296
KOR;BUN;10700;153521;632601703
KOR;BUN;254586;107629394;4555859072
KOR;BUN;76965;31432808;1295226573
KOR;BUN;779246;3235839;13709424765
KOR;BUN;19262;9555408;4014733337
KOR;BUN;76908;32636816;1344839167
KOR;BUN;500;6262;2638788014
KOR;BUN;6096;13778443;585543870
KOR;BUN;19226;7798958;3285311058
KOR;BUN;6840;1700253;7224374997
KOR;BUN;1296;87696;3823019424
KOR;BUN;3930;410685;1801535462
KOR;BUN;1423;155819;683524974
KOR;BUN;2127;196747;863062195
KOR;BUN;7315;698583;3064446102
KOR;BUN;1041;113053;495925072
KOR;BUN;41068;32617514;1386926051
KOR;BUN;23000;1716789;7530969634
KOR;BUN;20970;14932017;6292307168
KOR;BUN;70000;45150;1913840775
KOR;BUN;23400;80100;340372377
KOR;BUN;71346;40161492;1700280071
KOR;BUN;17500;10709948;4539786308
KOR;BUN;20949;15559812;6616172101
KOR;BUN;16742;2396074;1018832229
KOR;BUN;19269;106468;4323484484
CIV;BUN;13751976;22618438;9572055106
CRI;BUN;20000;7440;316178424
CRI;BUN;25000;12223;5036633826
CRI;BUN;26600;95228;3987205882
CRI;BUN;28837043;56600797;2387594463
CRI;BUN;2130;413004;1800449637
CRI;BUN;9044;2147243;9360691134
CRI;BUN;175;692;286586956
CRI;BUN;705;2891715;1197583525
CRI;BUN;4560;376548;1599952452
CRI;BUN;1680;322284;1369384716
CRI;BUN;1658;1578386;6706562114
CRI;BUN;5209543;10008239;423409560
CRI;BUN;146630;39758367;1689333014
CRI;BUN;196;39;165711
CRI;BUN;326;4722;20063778
CRI;BUN;50;4643;19728107
CRI;BUN;1;8;33992
CRI;BUN;2475;27329;116120921
CRI;BUN;1550;39;165711
CRI;BUN;2321;4842;20573658
CRI;BUN;44;12842;54565658
CRI;BUN;25000;17265;7228872765
CRI;BUN;1;7665356;3249229428
CRI;BUN;510;2993626;1305041318
CRI;BUN;917342;2292023;9677127387
CRI;BUN;692;14744378;646785732
CRI;BUN;188;46021;2018784799
CRI;BUN;46;140208;6150448252
CRI;BUN;60;894896;3925604487
CRI;BUN;1;3383;1484007
CRI;BUN;900;19306377;8117699925
CRI;BUN;166;4110271;1721851289
CRI;BUN;100;3001966;125797885
CRI;BUN;199;2977431;1256889745
CRI;BUN;39;713487;2987377203
CRI;BUN;110;3545;155507097
CRI;BUN;1;709;3110141
CRI;BUN;3;387;1697637
CRI;BUN;12;259964;110477161
CRI;BUN;419;10250182;4420365041
CRI;BUN;228;6695375;2925322049
CRI;BUN;93;1412169;6077533721
CRI;BUN;18;58996;243100097
CRI;BUN;40;4477;18448015
CRI;BUN;153;48995;201889776
CRI;BUN;10;709;29215195
CRI;BUN;70;9102;37505883
CRI;BUN;3152;1557876;6603602682
CRI;BUN;4620;25396;1076498346
CRI;BUN;5040;39312;1656595886
CRI;BUN;4284;239904;1010948258
CRI;BUN;2436;232248;978686104
CRI;BUN;1;41000;169798630
CRI;BUN;648;23172;97957081
CRI;BUN;5099408;18318879;7688717027
CRI;BUN;318;71655;30291363
CRI;BUN;180288;43941;1865449089
CRI;BUN;925636;1337964;5649004424
CRI;BUN;750;149706;628994249
CRI;BUN;580;15776;6628333728
CRI;BUN;18;666;279821898
CRI;BUN;1566432;1606296;6779661401
CRI;BUN;25272;8739;369431612
CRI;BUN;47424;17924;757717382
CRI;BUN;1161;7185;303737971
CRI;BUN;140357;400522;1681237595
CRI;BUN;132982;44508;186355441
CRI;BUN;441533;767222;3221805333
CRI;BUN;960;1500;6341085
CRI;BUN;1080;4600;19260246
CRI;BUN;40000;239616;1014047724
CRI;BUN;3022505;548333;2313775171
CRI;BUN;1455397;2747345;1159676839
CRI;BUN;3426192;8261399;3481328754
CRI;BUN;1350;118323;495419584
CRI;BUN;38448;351121;1470147138
CRI;BUN;324004;197124;8253601591
CRI;BUN;942425;3074722;1277528543
